   1024				610.4
   525312			131673.5
   1049600			81775.0
   1573888			86722.5
   2098176			87997.3
   2622464			88638.0
   3146752			90335.6
   3671040			91513.9
   4195328			91689.9
   4719616			92062.2
   5243904			92388.8
   5768192			92772.5
   6292480			92838.2
   6816768			93095.5
   7341056			93556.9
   7865344			93986.2
   8389632			94009.9
   8913920			94239.3
   9438208			94015.7
   9962496			94446.0
   10486784			94339.1
   11011072			94090.8
   11535360			94431.5
   12059648			94360.9
   12583936			94428.5
   13108224			94624.8
   13632512			94550.4
   14156800			94366.0
   14681088			94856.6
   15205376			94693.5
   15729664			94774.2
   16253952			94781.8
   16778240			94949.8
   17302528			94994.4
   17826816			95066.3
   18351104			94909.3
   18875392			94947.3
   19399680			95031.4
   19923968			94982.6
   20448256			94684.3
   20972544			95082.9
   21496832			95122.5
   22021120			95204.1
   22545408			95190.4
   23069696			95174.1
   23593984			95135.3
   24118272			95175.6
   24642560			95187.2
   25166848			95264.4
   25691136			95283.0
   26215424			95194.8
   26739712			95149.0
   27264000			95299.5
   27788288			95293.0
   28312576			95235.8
   28836864			95279.1
   29361152			95371.2
   29885440			95442.7
   30409728			95358.2
   30934016			95228.3
   31458304			95339.6
   31982592			95364.9
   32506880			95419.7
   33031168			95366.3
   33555456			95353.2
   34079744			95328.3
   34604032			95409.1
   35128320			95496.2
   35652608			95475.3
   36176896			95440.9
   36701184			95441.2
   37225472			95476.9
   37749760			95466.0
   38274048			95546.0
   38798336			95455.2
   39322624			95522.2
   39846912			95494.8
   40371200			95360.3
   40895488			95521.1
   41419776			95543.5
   41944064			95504.8
   42468352			95502.2
   42992640			95562.9
   43516928			95515.0
   44041216			95606.8
   44565504			95619.3
   45089792			95595.9
   45614080			95557.3
   46138368			95546.9
   46662656			95602.4
   47186944			95538.4
   47711232			95598.8
   48235520			95561.0
   48759808			95547.7
   49284096			95596.3
   49808384			95553.8
   50332672			95628.4
   50856960			95554.9
   51381248			95581.4
   51905536			95583.6
   52429824			95642.5
   52954112			95620.3
   53478400			95649.3
   54002688			95593.5
   54526976			95574.7
   55051264			95588.3
   55575552			95601.4
   56099840			95632.5
   56624128			95623.0
   57148416			95685.5
   57672704			95644.0
   58196992			95688.8
   58721280			95636.5
   59245568			95661.3
   59769856			95626.9
   60294144			95572.6
   60818432			95662.6
   61342720			95646.5
   61867008			95670.1
   62391296			95655.2
   62915584			95621.7
   63439872			95640.7
   63964160			95659.9
   64488448			95647.2
   65012736			95705.2
   65537024			95730.3
   66061312			95740.7
   66585600			95727.3
