   1024				292.3
   525312			6142.2
   1049600			6131.6
   1573888			6251.1
   2098176			6264.9
   2622464			6296.1
   3146752			6286.2
   3671040			6289.2
   4195328			6190.5
   4719616			6203.5
   5243904			6223.2
   5768192			6243.0
   6292480			6245.9
   6816768			6254.3
   7341056			6262.6
   7865344			6283.0
   8389632			6278.1
   8913920			6282.1
   9438208			6297.5
   9962496			6265.9
   10486784			6347.7
   11011072			6349.8
   11535360			6351.6
   12059648			6352.0
   12583936			6350.8
   13108224			6327.1
   13632512			6320.7
   14156800			5997.2
   14681088			6303.7
   15205376			5649.0
   15729664			5748.3
   16253952			4967.0
   16778240			5316.9
   17302528			5932.0
   17826816			5988.4
   18351104			4161.1
   18875392			5128.3
   19399680			5023.7
   19923968			6356.6
   20448256			6089.6
   20972544			5884.9
   21496832			5869.4
   22021120			5924.9
   22545408			5982.1
   23069696			6316.8
   23593984			5840.2
   24118272			5965.7
   24642560			5009.7
   25166848			5243.6
   25691136			3862.3
   26215424			5466.5
   26739712			5784.7
   27264000			6356.2
   27788288			6321.5
   28312576			6168.5
   28836864			6326.6
   29361152			5501.9
   29885440			5411.1
   30409728			6354.3
   30934016			5905.2
   31458304			6354.7
   31982592			6328.3
   32506880			6238.8
   33031168			6313.1
   33555456			6335.1
   34079744			6331.7
   34604032			6325.9
   35128320			6329.8
   35652608			5830.9
   36176896			6351.2
   36701184			6333.1
   37225472			6325.7
   37749760			6253.7
   38274048			6358.5
   38798336			6336.5
   39322624			6357.2
   39846912			6313.5
   40371200			6167.6
   40895488			6308.8
   41419776			6359.6
   41944064			6339.0
   42468352			6359.0
   42992640			6313.5
   43516928			6092.1
   44041216			6357.5
   44565504			6335.3
   45089792			6223.2
   45614080			6294.6
   46138368			6228.7
   46662656			6325.0
   47186944			6229.2
   47711232			6333.0
   48235520			6347.6
   48759808			6322.7
   49284096			6343.0
   49808384			6295.3
   50332672			6298.7
   50856960			6229.6
   51381248			6349.5
   51905536			6318.2
   52429824			6269.9
   52954112			6338.2
   53478400			6325.8
   54002688			6329.7
   54526976			6357.5
   55051264			5966.0
   55575552			6348.2
   56099840			6097.2
   56624128			5501.4
   57148416			5837.9
   57672704			6104.8
   58196992			6215.6
   58721280			5227.1
   59245568			5843.6
   59769856			6299.6
   60294144			6290.8
   60818432			5840.7
   61342720			6300.8
   61867008			6357.7
   62391296			5603.9
   62915584			5938.6
   63439872			6346.0
   63964160			6320.9
   64488448			6349.3
   65012736			6309.1
   65537024			6316.6
   66061312			6342.7
   66585600			6332.5
