   1024				723.4
   525312			121540.9
   1049600			80632.5
   1573888			86139.3
   2098176			88003.4
   2622464			90029.0
   3146752			90681.1
   3671040			91783.8
   4195328			92215.0
   4719616			92726.0
   5243904			92739.5
   5768192			93103.8
   6292480			93121.9
   6816768			93365.0
   7341056			93224.0
   7865344			93888.7
   8389632			93891.0
   8913920			94091.0
   9438208			94014.2
   9962496			94041.4
   10486784			94157.3
   11011072			93825.5
   11535360			93758.7
   12059648			94620.5
   12583936			94626.3
   13108224			94509.7
   13632512			94497.8
   14156800			94440.3
   14681088			94697.2
   15205376			94063.9
   15729664			94357.8
   16253952			94656.1
   16778240			94754.8
   17302528			94850.2
   17826816			94929.5
   18351104			94968.8
   18875392			94919.2
   19399680			94714.4
   19923968			94862.6
   20448256			95066.6
   20972544			94724.0
   21496832			95104.6
   22021120			95173.1
   22545408			95090.4
   23069696			95041.8
   23593984			95278.8
   24118272			95197.8
   24642560			95347.7
   25166848			95279.8
   25691136			95150.0
   26215424			95210.6
   26739712			95363.1
   27264000			95236.2
   27788288			95363.2
   28312576			95341.4
   28836864			95310.6
   29361152			95314.4
   29885440			95340.4
   30409728			95329.4
   30934016			95035.6
   31458304			95375.1
   31982592			95460.5
   32506880			95386.7
   33031168			95401.9
   33555456			95457.2
   34079744			95409.1
   34604032			95344.5
   35128320			95465.6
   35652608			95436.7
   36176896			95525.5
   36701184			95486.0
   37225472			95491.7
   37749760			95509.5
   38274048			95397.8
   38798336			95439.8
   39322624			95536.3
   39846912			95494.5
   40371200			95433.1
   40895488			95336.5
   41419776			95570.6
   41944064			95527.6
   42468352			95555.0
   42992640			95498.2
   43516928			95395.0
   44041216			95554.1
   44565504			95511.2
   45089792			95503.0
   45614080			95565.9
   46138368			95532.9
   46662656			95537.9
   47186944			95552.0
   47711232			95547.9
   48235520			95549.5
   48759808			95585.1
   49284096			95612.7
   49808384			95560.4
   50332672			95531.2
   50856960			95564.3
   51381248			95534.2
   51905536			95576.4
   52429824			95626.2
   52954112			95621.7
   53478400			95625.5
   54002688			95591.8
   54526976			95562.0
   55051264			95619.6
   55575552			95627.8
   56099840			95605.8
   56624128			95630.1
   57148416			95653.2
   57672704			95704.6
   58196992			95620.5
   58721280			95638.2
   59245568			95636.7
   59769856			95624.2
   60294144			95655.4
   60818432			95641.1
   61342720			95691.5
   61867008			95664.3
   62391296			95671.6
   62915584			95639.6
   63439872			95649.7
   63964160			95594.6
   64488448			95698.1
   65012736			95708.9
   65537024			95686.6
   66061312			95684.6
   66585600			95703.1
